full_text,label
"我在網上遇到的中國人，一個比一個面目猙獰，只要你一句話不合它的心意，立刻青面獠牙?，恨不得吃了你，恨不得挖你祖墳，恨不得人肉到你把你砍了??！



可是，它們的崽子被喂了三鹿奶粉了，被兵葛格操屁眼了，被打了毒疫苗了??，各個又變得像溫順的小綿羊?



這就是魯迅先生筆下的「狼與羊」",1
因為美國有川普強悍地用「中國病毒」反擊，很難甩鍋把來源洗成美國，結果現在換洗義大利🙄 https://t.co/wmDw6qnf1X,1
如果留意觀察，就會發現：今年3月初開始，當疫情中心從中國轉移到歐洲之後，中共的自信突然爆棚，目中無人，嘴上碾壓世界，趙立堅這樣的“小將”應運而生。近日，王毅想刹車，他得問習主席和他的“小將”們答不答應。,0
【華春瑩駁斥美議員誹謗中國破壞美疫苗研發：有證據就拿出來，不用羞羞答答】外交部發言人華春瑩8日在例行記者會回應，這位議員既然說美方有證據表明，那麼就請他拿出證據來，不用羞羞答答。https://t.co/nRARVfxTiA https://t.co/Fif3OvnAcP,0
譚德塞想封住所有人的嘴。譚德塞的邏輯是：因為我是黑人，所以批評我就是種族歧視。那麼，人們是不是要對前中非總統吃人閉嘴？譚德塞作為@WHO 的負責人，應該接受各界的監督。#COVID19 疫情以來，直到2月初譚德塞還批評美國禁止中國旅行，這難道不是明顯錯誤嗎？這與種族無關，只與親 #CCP 有關！,0
我直接說出我的判斷，武漢病毒，是人類歷史上最恐怖的病毒，傳染力空前可怕，現有任何措施，沒有太大效果！最長潛伏期24天！15秒擦肩而過也會感染！一旦病毒爆發，直接多重器官衰竭！?死亡率極大！鑽石公主號，439人檢測，135人感染！感染率25%！?夏季「無法減弱疫情」！新加坡30度！中國會亡國！,1
"【#健康蘋道】【總疫報】譚德塞：台灣示警電郵未提人傳人，第一份疫情通報來自中國武漢

#武漢肺炎 #2019新型冠狀病毒 #新型冠狀病毒 #COVID19 #疫情 #防疫 #蘋果新聞網 #台灣 #Taiwan #appledailytw #appledaily @WHO

→→https://t.co/I79avffH0y https://t.co/eA2tzBm9Jv",0
【河南首例涉境外輸入型疫情防控案宣判：郭某鵬獲刑一年半】最高檢聯合公安部發佈涉境外輸入型疫情防控典型案例，其中，河南某公司勞務派遣人員郭某鵬，隱瞞出境史造成40多人被隔離觀察。4月3日，被以涉嫌妨害傳染病防治罪判處有期徒刑一年零六個月，郭某鵬表示認罪認罰。 https://t.co/bneK1I9GMB,0
"跟大陸人聊起世界各地缺口罩的問題，我說外國很多工廠將口罩生產的其中一些步驟搬上大陸，完成之後再運回本國進行下一步驟，疫情開始之後，中國政府扣下原本屬於外國公司的所有口罩及原材料，一律不准離境

然後大陸人回答：我們的政府就是聰明呀，緊缺商品當然扣留

她們忘了這些物品原本屬於誰 https://t.co/xW4vrYkSDJ",0
人傳人是什麼時候告訴世衛的？,0
終於做了原創垢    抱歉最近真的太吵了⋯雖然也在想要不要隔離版權物但還是直接分離原創比較快ㄉ樣子⋯打擾了⋯金拍say ⋯,0
"啲藍絲好奇怪 講起疫情 係咁屌陳笑恥林鄭做得唔好

Me: 係囉又唔封關係咁放晒啲人入黎免檢疫🙄
藍：咁又唔好剩係針對大陸 英國都有人番黎

係咪on9架護主護到無常識？英國番黎要隔離喎 係支那唔洗任入喎😂
又要想屌政府 又唔屌個根源 咁你屌黎有咩意思？😂",1
"中國第一個因抗疫不力被查的官員

實際上是因為拒絕隱滿疫情，扣上《觀看黃色視頻影響抗疫》這笑掉大牙的罪名。 https://t.co/HZodFkZ17c",1
"剛隔離完第一天打電話去找工作然後第二天面試我是不是很神速
＼求推友幫集氣面試成功／",0
近期，一些美西方人士就涉香港、涉新冠肺炎疫情、涉新疆等問題無端指責中國人權狀況，散播了很多謬論，居心叵測的謊言將導致巨大的誤導和誤解。外交部發布關於涉華人權問題的各種謬論及事實真相，用事實說話！以下是涉香港問題的各種謬論及事實真相 https://t.co/5CqdavL0Il https://t.co/JGB9Ij9qUV,0
中國兩會感受！中國正在飛躍的發展！中國的制度利民惠民！中國的制度非常人性化！中國正在完善漏洞！新的政策出台！疫情期間中國設立各種舉報機構！各種創新科技！中國國民的素質一直在提高，中國人自信心也逐漸恢復！沒有歧視！軍事實力提高了！中國十分善良！總結一句話，中國已經崛起！请转推！ https://t.co/bEcvEfeXIK,0
既然台灣是真朋友，就應當真朋友對待！2300萬人的台灣不僅被排除在聯合國之外，連關注人類健康的世衛組織都不得其門而入！還有比這更荒唐的事嗎？這樣的局面已經持續了足足半個世紀。中共對內肆意欺壓民眾，對外囂張跋扈，國際社會一再縱容。當今人類一切遭難均與此有關。必須徹底糾錯並根除中共病毒！ https://t.co/2FyXlz6C3t,1
昨天，中國央視記者向世界衛生組織相關負責人提問，希望得到新冠病毒並非來源中國的回答。世界衛生組織沒有正面回答這種中國自己都說不清的問題，而是善意地提醒中國人不要自討沒趣：病毒在某地出現是自然史上的不幸事件。中共黨媒近日突然製造病毒不是中國產生的，他們只想愚民，也的確有人信他們。 https://t.co/qcnwZlj09s,1
印度現在全民反共火燒習大大。又話台灣不屬於中國，香港不屬於中國，西藏不屬於中國，病毒就屬於中國😂基本上把印度政府推到必須開打的狀態,1
"fb鬥士工作室

【武漢肺炎】玩家紛紛到瘟疫公司遊戲朝聖



// 中國武漢肺炎的爆發，令到眾多網民關心，最近就有玩家留意到遊戲《瘟疫公司：進化》（Plague Inc: Evolved）的真實預言，除了有遊戲MOD預測到中國爆發冠狀病毒外，更預測了爆發位置，所以令眾多玩家紛紛湧入瘟疫遊戲的評論區留下自己的調侃 / https://t.co/9bYLEc8YBi",0
中國人（病毒）不殺中國人 https://t.co/lGgSgSNsrE,1
中國疫情數據造假，造成全世界防疫走了很大灣路。中國基本流行病醫學統計數據失真：1）大量死亡病例未被統計。2）中共對未治癒的出院後「復陽」不計算感染。3）中共將未有症狀的感染者不計入病例。中國這三個核心數據故意漏統，造成全球防疫策略紊亂，各國只能參考隨後的韓國、歐洲數據。,1
《武漢封城日記》海外出版，中國掀起了對方方「文攻武衛」運動。不僅有大字報，也有「武林高手」發動追擊令。這些並非僅僅是民間義和團運動，胡錫進的微博表達了中共官方心態：正當西方追責中共時，方方日記無疑是遞刀。胡錫進說的沒錯，日記的確反映了中共隱瞞疫情和大批市民因得不到救治死去的真相。 https://t.co/6XGQMEhkaB,1
"世界性反共已經開始，前英國太陽報編輯Kelvin Mackenzie 號召全世界所有親人被武漢病毒奪命的家屬起訴中國政府,他認為武漢病毒發端於中國，現在傳遍全世界，中國政府應該為隱瞞疫情打壓吹哨人付出代價。他說中國是個令人無比噁心的國度（轉）",0
新研究表明，新冠肺炎病毒傳染性比薩斯強十倍以上。1月份香港學者管軼這麼說，中國媒體稱之為「謠言」。 https://t.co/50PqHawezF,0
【湖北404名民輔警感染新冠肺炎】截至2月25日17時，湖北公安機關已有293名民警、111名輔警確診感染新型冠狀病毒肺炎，4名在職民警因感染新冠肺炎身故。湖北省公安民警為正在積極治療的戰友們送上祝福，期待他們早日平安歸隊！ https://t.co/TzHhjas9OK,0
我為什麼後來不指控美國大選舞弊了？因為我自己和美國人談過了，他們真的是投拜登更多！美國人主要擔心川普這種口無遮攔，激化矛盾的作法，美國再這樣下去，就真的分裂了，而且川普疫情確實完全失控，無論之前經濟如何，今年一年就完蛋了！不要看股票指數！有人問我，會不會關心東歐？美國人不關心中國,0
昨天世界衛生組織總幹事潭德塞稱「全球需要感謝中國」。此話聽著覺得不大對勁。相反，《紐約時報》觀點更靠譜：疫情蔓延，世界為中國的獨裁統治付出代價。 https://t.co/dxkkUQ0Jp6,0
中國因新冠疫情面臨追責索賠 耿爽指沒國際先例 https://t.co/NSMt68gtz5,0
"#ETtoday【日本召開武漢肺炎對策會議　安倍強調：台灣有必要加入WHO！】

據《共同社》最新消息，安倍在會中強調，在疫情逐漸擴散之下，台灣有加入世衛的必要性；先不顧中國政治立場問題，若台灣被世衛排除在外，將難以維持地域健康及防止感染擴大的作業。

https://t.co/F2qpHI9LMY",0
"［轉］特朗普稱新冠「中國病毒」，但最新研究發現：COVID-19病毒具有三大特徵，一是""特""，特別地難預防，人類史上從來沒遇見過；二是""浪""，喜好浪跡天涯，目前足跡已浪到了全球120個國家；三是""普""，普遍難以治癒，即使治癒出院還有復陽的可能。因此，不少網友建議對新冠病毒重新命名叫「特浪普病毒」",0
"#黃色經濟圈 

橫掂講開，講多2句。我好明白黃店好多都係有理想嘅人做生意，想追求質量。
但可能最近經濟差，問題就特別明顯。琴晚因為加餐，返到屋企附近，見到黃店無人。隔離唐記超多人，咩年紀層都有。
現實要擴大黃圈係要擴去港豬到。告急告得幾多次。擴去港豬到，經濟效益係第一樣要考慮嘅事。1/2",0
最近很多西方中國問題專家認為中共遇到自1989年以來執政的最大麻煩，新型冠狀病毒疫情動搖習近平的權威。不贊成這個觀點。中共從來善於發國難財，是操作喪事喜辦的專家，中國人也習慣了喪事喜辦。這次疫情爆發後中國人的最大怒氣是什麼？不是李文亮「被造謠」，不是中共隱瞞疫情，而是全民恨死湖北人！,1
如果中國疫苗有效說明一個問題，中國製造了這個病毒，早就知道是怎麼回事，有針對性提前研究了這款解藥,1
"路德節目分析

美國共和黨在達拉斯（共和黨大本營）發起了對中共軍方以及武漢病毒實驗室放出生化武器的訴訟 索賠20萬億 

中共大概率不會應訴 因為中共無證據 但是法官依舊可以根據控方的證據進行缺席審判

中共自然不會賠 但是川普總統拿著這個就可以把中共在美國的大量資產作為賠償",1
【國家林草局等三部門：禁止轉運販賣可能攜帶新型冠狀病毒的野生動物】市場監管總局、農業農村部、國家林業和草原局21日聯合下發《關於加強野生動物市場監管積極做好疫情防控工作的緊急通知》，對竹鼠、獾等可能攜帶新型冠狀病毒的野生動物，在其飼養繁育場所實施封控隔離，嚴禁對外擴散，禁止轉運販賣 https://t.co/ayamvY6dKv,0
"雖然是小粉紅，但談到疫情對中國經濟的影響，其基本邏輯是正確的。中國一旦成為疫區，其經濟將遭到毀滅性的打擊，好不容易在貿易戰上喘口氣，馬上又被病毒逼窒息。



協議簽署時，很多人痛感中共絕處逢生，但誰曾想馬上出來這麼一個幺蛾子？氣數已盡者，怎麼救都白搭，總有一款死法適合它，這就是天道。 https://t.co/XgUW4U8gly",1
"北京和很多地方簽署了“重大危機糧食安全協議”，這顯示中國糧食安全形勢日趨嚴峻，也說明中共會優先保障首都。



不過，危機真正爆發時，地方政府是否會履行協議，乖乖地把糧食運到北京，則是個很大的問題。集權王朝末期，中央往往會喪失對各地的控制力，疫情期間已經有很多苗頭，就等量變到質變了。",0
"看到一句精警的評論

中文的世衛關心你，英文就是Who cares ?",0
"湖北實際情況：醫院無床位，暫時沒有辦法接收病人。

世衛組織的決定是根據中國官方數據，既然如此中國的數據已經是虛設的了，世衛組織你們的決定是錯誤的，會給世界帶來災難！ https://t.co/pPbiuGe7H1",1
"我爸有個熟人住英國，有綠卡



剛才打給他說她很擔心英國會爆發疫情，想回中國



我爸教育她不要回來了，萬一飛機上被感染還麻煩



她住倫敦郊區，周圍沒什麼人，不明白回來搞什麼



我說我前同事一家都去英國渡假避難了，要不是我老婆沒有護照，我都想去，她居然還想回來，簡直奇怪",0
